Indicador;Provincia;Fecha validez;Valor;Unidad;Frecuencia; 
Calidad del aire en el medio urbano. Contaminación por NO2;Salamanca;2002;21;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Segovia;2002;59;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Zamora;2002;50;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Ávila;2002;48;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Burgos;2003;46;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;León;2003;24;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Palencia;2003;39;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Salamanca;2003;22;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Segovia;2003;44;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Soria;2003;31;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Valladolid;2003;30;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Zamora;2003;48;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Ávila;2003;40;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Burgos;2004;41;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;León;2004;17;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Palencia;2004;39;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Salamanca;2004;24;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Segovia;2004;50;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Soria;2004;25;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Valladolid;2004;21;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Zamora;2004;43;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Ávila;2004;37;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Burgos;2005;38;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;León;2005;31;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Palencia;2005;36;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Salamanca;2005;21;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Segovia;2005;49;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Soria;2005;25;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Valladolid;2005;27;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Zamora;2005;43;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Ávila;2005;30;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Burgos;2006;37;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;León;2006;39;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Palencia;2006;42;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Salamanca;2006;27;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Segovia;2006;49;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Soria;2006;27;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Valladolid;2006;0;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Zamora;2006;44;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Ávila;2006;38;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Burgos;2007;35;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;León;2007;39;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Salamanca;2007;25;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Segovia;2007;36;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Soria;2007;27;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Zamora;2007;36;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Ávila;2007;33;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Burgos;2008;38;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;León;2008;38;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Salamanca;2008;25;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Segovia;2008;35;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Soria;2008;30;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Valladolid;2008;32;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Ávila;2008;33;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Burgos;2009;29;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;León;2009;37;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Palencia;2009;12;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Salamanca;2009;36;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Soria;2009;35;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Valladolid;2009;26;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Burgos;2010;16;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;León;2010;31;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Palencia;2010;15;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Salamanca;2010;32;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Segovia;2010;16;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Soria;2010;24;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Valladolid;2010;23;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Zamora;2010;16;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Burgos;2011;13;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;León;2011;28;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Palencia;2011;18;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Salamanca;2011;22;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Segovia;2011;15;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Soria;2011;27;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Valladolid;2011;29;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Zamora;2011;17;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Burgos;2012;13;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;León;2012;28;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Palencia;2012;13;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Salamanca;2012;20;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Segovia;2012;15;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Soria;2012;23;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Valladolid;2012;23;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Zamora;2012;15;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Ávila;2012;0;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Burgos;2013;17;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;León;2013;26;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Palencia;2013;11;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Salamanca;2013;20;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Segovia;2013;13;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Soria;2013;22;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Valladolid;2013;18;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Zamora;2013;15;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Ávila;2013;9;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Burgos;2014;21;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;León;2014;26;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Palencia;2014;11;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Salamanca;2014;19;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Segovia;2014;12;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Soria;2014;21;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Valladolid;2014;29;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Zamora;2014;12;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Ávila;2014;9;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Burgos;2015;16;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;León;2015;31;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Palencia;2015;13;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Salamanca;2015;21;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Segovia;2015;14;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Soria;2015;25;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Valladolid;2015;33;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Zamora;2015;12;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Ávila;2015;12;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Burgos;2016;14;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;León;2016;26;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Palencia;2016;16;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Salamanca;2016;20;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Segovia;2016;12;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Soria;2016;23;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Valladolid;2016;32;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Zamora;2016;12;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por NO2;Ávila;2016;11;Microgramos entre m3;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Burgos;2000;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;León;2000;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Palencia;2000;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Salamanca;2000;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Segovia;2000;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Soria;2000;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Valladolid;2000;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Zamora;2000;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Ávila;2000;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Burgos;2001;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;León;2001;1;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Palencia;2001;3;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Salamanca;2001;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Segovia;2001;2;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Soria;2001;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Valladolid;2001;4;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Zamora;2001;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Ávila;2001;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Burgos;2002;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;León;2002;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Palencia;2002;2;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Salamanca;2002;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Segovia;2002;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Soria;2002;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Valladolid;2002;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Zamora;2002;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Ávila;2002;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Burgos;2003;1;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;León;2003;4;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Palencia;2003;2;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Salamanca;2003;1;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Segovia;2003;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Soria;2003;0;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Valladolid;2003;6;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Zamora;2003;2;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Ávila;2003;2;Nº de superaciones de los valores límite;12 meses
Calidad del aire en el medio urbano. Contaminación por ozono. Nº de superaciones de ozono.;Burgos;2004;0;Nº de superaciones de los valores límite;12 meses
